brinkey	unikey	keyword match	university	brinkeyPop	unikeyPop
['geneesmiddelengebruik', 'aangeboren afwijkingen', 'zwangerschap']	[]	False	rug	36	3235
['antibiotica', 'proteïnen', 'lactococcen']	[]	False	rug	63	3235
['operations research', 'aardgas', 'computersimulatie']	['vervoer', 'aardgas']	False	rug	56	2
['erosie', 'wind', 'landschapsarchitectuur']	['natuurbescherming', 'landschapsbescherming']	False	wur	19	7
['wet- en regelgeving', 'rechtssociologie', 'asbest']	[]	False	eur	4	3235
['financieel management', 'logistiek', 'productieplanning']	[]	False	tud	28	3235
['spijsvertering', 'gastro-enterologie', 'lever(ziekten)']	[]	False	rug	29	3235
['usambara', 'landbouwgronden', 'waterbeheer']	['tanzania']	False	wur	30	2
['vegetatiekunde', 'bodemvruchtbaarheid', 'bosbeheer']	['plantenecologie', 'bomen', 'bossen']	False	wur	30	14
['gezinssociologie', 'huishoudelijke arbeid', 'telewerken']	['huiswerk', 'nederland', 'landbouwbeleid', 'informatietechnologie']	False	wur	6	62
['proteïnen', 'moleculaire biologie', 'celbiologie']	['genexpressie']	False	wur	195	17
['varkenshouderij', 'expertsystemen', 'diergedrag']	['interviews', 'varkens']	False	wur	14	8
['moleculaire biologie', 'tumoren', 'gentherapie']	[]	False	eur	53	3235
['ouderdom', 'gezondheidsonderzoek', 'erfelijkheidsleer']	[]	False	rug	39	3235
['longziekten', 'bacteriën', 'varkens']	[]	False	uu	25	3235
['spectroscopie', 'gewervelde dieren', 'vissen']	[]	False	ul	43	3235
['biodiversiteit', 'voedselvraagstuk', 'landbouwproducten']	['klonen', 'tropische vruchten']	False	wur	22	4
['rundvee', 'infectieziekten', 'computersimulatie']	['epidemiologie', 'rundvee', 'vaccinatie', 'nederland', 'besluitvorming']	False	wur	71	83
['huidziekten', 'diagnostiek', 'autoimmuunziekten']	[]	False	rug	28	3235
['voedingsgewoonten', 'tumoren', 'gezondheidsonderzoek']	['groenten', 'longkanker', 'fruit', 'epidemiologie']	False	wur	41	34
['genen', 'hart- en vaatziekten', 'spierstelsel']	['spier']	False	uu	71	2
['joint ventures', 'bedrijfssociologie', 'indonesië ; economie']	['joint ventures', 'japan']	False	rug	5	4
['voeding', 'overgewicht', 'stofwisseling']	[]	False	rug	46	3235
['tandheelkundige materialen', 'infectieziekten', 'tandheelkunde']	[]	False	rug	31	3235
['psychofysiologie', 'magnetische resonantie', 'motoriek']	[]	False	rug	26	3235
['eetstoornissen', 'agressie', 'psychomotorische therapie']	[]	False	rug	6	3235
['gehoorapparaten', 'akoestiek', 'signaalverwerking']	[]	False	eur	10	3235
['farmacotherapie', 'hartfalen', 'geneesmiddelen ; bijwerkingen']	['farmacotherapie', 'hartfalen']	False	uu	44	8
['suiker', 'proteïnen', 'hartfalen']	['cardiologie']	False	rug	53	32
['chirurgie', 'kindergeneeskunde', 'tumoren']	['kanker']	False	eur	66	20
['chirurgie', 'medische instrumenten en apparaten', 'bloedvatenstelsel']	['cardiologie']	False	rug	51	32
['veeziekten', 'melkveehouderij', 'risicoanalyse']	['landbouweconomie', 'rundvee', 'nederland', 'epidemiologie']	False	wur	29	89
['sociale economie', 'irrigatie', 'india']	['india', 'politiek', 'dorpen', 'wells', 'gujarat', 'irrigatie']	False	wur	14	26
['transplantatie', 'hart- en vaatziekten', 'hartfalen']	[]	False	eur	50	3235
['gemeentebestuur', 'waterschappen', 'ruimtelijke ordening']	['waterschappen', 'ruimtelijke ordening']	False	rug	7	11
['transplantatie', 'orgaan- en weefseldonaties', 'lever(ziekten)']	[]	False	rug	43	3235
['voedingsgewoonten', 'gezondheidsonderzoek', 'fysiologie']	['groenten', 'hart- en vaatziekten', 'huidziekten', 'fruit']	False	wur	23	12
['elektriciteitsvoorziening', 'benchmarking', 'energie-economie']	[]	False	tud	8	3235
['proteïnen', 'enzymen', 'dna']	[]	False	eur	134	3235
['plantenfysiologie', 'hydrologie', 'paleo-ecologie']	[]	False	uu	45	3235
['bosbouw', 'tropen', 'zaad (landbouw)']	['plantenfysiologie', 'bomen', 'burkina faso', 'zaden']	False	wur	8	43
['enzymtherapie', 'stofwisselingsziekten', 'spierziekten']	['enzymtherapie']	False	eur	15	1
['nanotechnologie', 'bacteriën', 'tandheelkunde']	[]	False	rug	50	3235
['semantiek', 'vectoranalyse', 'information retrieval']	[]	False	tud	8	3235
['hongarije', 'grondonderzoek', 'bodemvruchtbaarheid']	['erosie', 'hongarije', 'databanken']	False	wur	11	7
['hersenaandoeningen', 'ziekte van alzheimer', 'magnetische resonantie']	['ziekte van alzheimer', 'neurologie']	False	eur	40	21
['sociale relaties', 'speltheorie', 'sociaal-wetenschappelijk onderzoek']	['onderhandelen']	False	uu	27	2
['finse golf', 'maritieme geschiedenis', 'archangelsk']	['finse golf', 'nederland', 'scheepvaart', 'archangelsk']	False	rug	4	57
['sociale geschiedenis', 'psychiatrie', 'argentinië']	['psychoanalyse', 'psychiatrie']	False	uu	5	10
['wetenschappelijk onderwijs', 'examens', 'eritrea']	['universiteiten', 'examens', 'eritrea']	False	rug	13	9
['radar', 'mathematische statistiek', 'remote sensing']	[]	False	tud	31	3235
['vegetatiekunde', 'morfologie (biologie)', 'duurzame landbouw']	[]	False	uu	30	3235
['organische chemie', 'halfgeleiders', 'transistoren']	['halfgeleiders', 'transistoren']	False	rug	28	2
['zimbabwe', 'landbouweconomie', 'landbouwbedrijfsleer']	['zimbabwe', 'akkerbouw']	False	wur	17	16
['zink', 'chemische technologie', 'metallurgie']	[]	False	tud	5	3235
['geneesmiddelen', 'immunologie', 'orgaan- en weefseldonaties']	[]	False	eur	48	3235
['virologie', 'kindergeneeskunde', 'ademhalingsstoornissen']	['immunologie', 'kinderen', 'allergie']	False	eur	26	22
['geheugenstoornissen', 'bioritmen', 'hersenfysiologie']	[]	False	rug	12	3235
['preventieve gezondheidszorg', 'infectieziekten', 'management ; gezondheidszorg']	['farmacie', 'infectieziekten']	False	rug	27	15
['afasie', 'morfologie (taalwetenschap)', 'grammatica']	[]	False	rug	8	3235
['supergeleiding', 'experimentele fysica', 'optica']	[]	False	tud	22	3235
['waarschijnlijkheidsrekening', 'numerieke wiskunde', 'econometrische modellen']	['econometrische modellen']	False	rug	22	1
['cholesterol', 'proteïnen', 'aderverkalking']	[]	False	eur	55	3235
['ghana', 'plantenziekten', 'duurzame landbouw']	['ghana', 'cacao']	False	wur	34	9
['sociale relaties', 'chronisch zieken', 'jeugd']	['voedselallergie', 'coeliakie']	False	uu	23	4
['bevolkingsonderzoek', 'baarmoederhalskanker', 'borstkanker']	[]	False	eur	17	3235
['liefde', 'huwelijk', 'persoonlijkheidsleer']	['persoonlijkheidsleer']	False	rug	5	1
['motivatie', 'cultuursociologie', 'jeugd']	[]	False	uu	11	3235
['patroonherkenning', 'moleculaire biologie', 'tumoren']	[]	False	tud	79	3235
['bruggen', 'lassen', 'staalconstructies']	[]	False	tud	12	3235
['aristotelische filosofie', 'metafysica', 'klassieke filosofie']	[]	False	rug	3	3235
['reumatologie', 'bewegingstherapie', 'orthopedie']	[]	False	rug	23	3235
['waterbouwkunde', 'computersimulatie', 'data mining']	[]	False	tud	12	3235
['wetenschappelijk onderwijs', 'onderwijsvernieuwing', 'afrika']	['afrika', 'oeganda', 'hoger onderwijs', 'onderwijsvernieuwing', 'universiteiten']	False	wur	16	8
['biodiversiteit', 'bomen', 'erfelijkheidsleer']	[]	False	uu	43	3235
['organische chemie', 'fysische chemie', 'koolstofverbindingen']	['milieutechniek']	False	wur	33	2
['fotosynthese', 'magnetische resonantie', 'bacteriën']	['fotosynthese']	False	ul	79	2
['kindergeneeskunde', 'longziekten', 'therapieën']	['kinderen']	False	eur	39	13
['patroonherkenning', 'computergraphics', 'medische informatica']	[]	False	tud	31	3235
['kindergeneeskunde', 'maagziekten', 'gastro-enterologie']	['kinderen']	False	eur	51	13
['plantenziekten', 'schimmels', 'plantenveredeling']	['planten', 'genexpressie']	False	wur	52	21
['nanotechnologie', 'materialenkennis', 'optica']	[]	False	rug	53	3235
['hart- en vaatziekten', 'cholesterol', 'aangeboren afwijkingen']	['aangeboren afwijkingen', 'roken', 'epidemiologie', 'cardiologie', 'overgewicht']	False	rug	83	12
['klonen', 'plantengenetica', 'plantenveredeling']	['aardappelen', 'plantenveredeling']	False	wur	31	25
['zuivelproducten', 'colloïdchemie', 'voedingsmiddelentechnologie']	['zuivelproducten']	False	wur	23	2
['ziekenhuisopname', 'risicobeheer', 'patiënten']	[]	False	tud	9	3235
['elektriciteitsvoorziening', 'duurzame energie', 'gasvoorziening']	[]	False	rug	10	3235
['neurofysiologie', 'hersenfysiologie', 'moleculaire biologie']	['farmacokinetiek', 'farmacologie', 'massaspectrometrie']	False	ul	69	19
['hydrodynamica', 'hydrologie', 'neurale netwerken']	[]	False	tud	17	3235
['statistiek', 'computers in het onderwijs', 'wiskunde-onderwijs']	['technologie', 'semiotiek']	False	uu	10	7
['marketing', 'uitvoer', 'ontwikkelingslanden']	['textielindustrie', 'eritrea']	False	rug	14	7
['gewasbescherming', 'biologische bestrijding', 'duurzame landbouw']	['biologische bestrijding']	False	wur	24	7
['concurrentie', 'vectoranalyse', 'marketing']	['concurrentie']	False	rug	9	1
['plantenziekten', 'grasland', 'parasitologie']	['revalidatie', 'grasland']	False	wur	33	9
['plantenziekten', 'schimmels', 'biologische bestrijding']	['microbiologie']	False	ul	47	2
['hart- en vaatziekten', 'patiënten', 'psychofysiologie']	[]	False	ul	79	3235
['wetenschappelijk onderwijs', 'humaniora', 'wetenschappelijk onderzoek']	['hoger onderwijs']	False	ul	13	1
['dierfysiologie', 'zuurstof', 'vissen']	['fysiologie']	False	ul	27	2
['syntaxis', 'afrikaanse taal- en letterkunde', 'engelse taalkunde']	['taalwetenschap', 'syntaxis']	False	ul	11	2
['kwantummechanica', 'algoritmen', 'computersimulatie']	[]	False	rug	75	3235
['golftheorie (natuurkunde)', 'kristallografie', 'staal']	[]	False	tud	23	3235
['voedingsgewoonten', 'gezondheidsvoorlichting', 'huisartsgeneeskunde']	['gezondheidszorg']	False	wur	31	2
['enzymen', 'lactococcen', 'voedingsmiddelentechnologie']	[]	False	wur	45	3235
['driedimensionale afbeeldingen', 'seismologie', 'geotechnologie']	[]	False	tud	15	3235
['borstkanker', 'lever(ziekten)', 'magnetische resonantie']	[]	False	rug	38	3235
['diagnostiek', 'moleculaire biologie', 'blaaskanker']	['blaaskanker']	False	eur	52	1
['keel-, neus- en oorziekten', 'biomedische techniek', 'bacteriologie']	[]	False	rug	61	3235
['spoorwegen', 'besliskunde', 'logistiek']	['openbaar vervoer']	False	eur	15	4
['proteïnen', 'genexpressie', 'celbiologie']	[]	False	rug	177	3235
['gieterijtechniek', 'aluminium', 'materialenkennis']	[]	False	tud	29	3235
['waterzuivering', 'afvalwater', 'ozon']	['organische chemie', 'ozon']	False	wur	17	7
['integraalrekening', 'materialenkennis', 'geluidsleer']	[]	False	tud	15	3235
['kankerbehandeling', 'spijsverteringsorganen', 'kanker']	[]	False	rug	74	3235
['cardiologie', 'farmacologie', 'bloeddruk']	['genen']	False	eur	30	9
['midden- en kleinbedrijf', 'productontwikkeling', 'marketing']	['eieren', 'marketing', 'landbouwproducten', 'rozen', 'markten', 'nederland']	False	wur	19	31
['toxicologie', 'gastro-enterologie', 'lever(ziekten)']	['gastro-enterologie']	False	rug	32	10
['gewasbescherming', 'kameroen', 'granen']	['kameroen']	False	wur	16	1
['waterhuishouding', 'bossen', 'remote sensing']	['regenwouden']	False	rug	29	1
['thermodynamica', 'magnetisme', 'vaste stoffen ; mechanica']	[]	False	rug	38	3235
['elektromagnetisme', 'computerwiskunde', 'computersimulatie']	[]	False	uu	54	3235
['plantengenetica', 'plantenveredeling', 'zetmeel']	['genen', 'genexpressie', 'aardappelen']	False	wur	24	24
['disease management', 'medische informatica', 'kanker']	[]	False	eur	33	3235
['breuken (geneeskunde)', 'reumatologie', 'osteoporose']	['reumatologie', 'orthopedie']	False	rug	9	23
['toxicologie', 'gastro-enterologie', 'celbiologie']	['ratten']	False	wur	98	5
['microbiologie', 'genexpressie', 'bacteriën']	[]	False	rug	116	3235
['grondonderzoek', 'grondmechanica', 'landbouwgronden']	['eindige-elementenmethode', 'grondmechanica']	False	wur	12	3
['bosbouw', 'wiskundige analyse', 'portugal']	['statistiek']	False	wur	9	1
['hiv', 'gezondheidszorg', 'kenia']	['hiv', 'kenia']	False	eur	14	10
['proteïnen', 'stofwisselingsziekten', 'lever(ziekten)']	[]	False	rug	105	3235
['proteïnen', 'escherichia coli', 'membranen']	[]	False	rug	102	3235
['diagnostiek', 'maagziekten', 'infectieziekten']	[]	False	uu	65	3235
['proteïnen', 'moleculaire biologie', 'membranen']	[]	False	rug	125	3235
['speltheorie', 'financieel management', 'financiële rekenkunde']	[]	False	eur	5	3235
['vluchtelingenvraagstuk', 'geestelijke gezondheidszorg', 'jeugdzorg']	[]	False	ul	6	3235
['sociale pedagogiek', 'jeugdgevangenissen', 'opvoedingsinrichtingen']	[]	False	uu	3	3235
['ondernemerschap', 'ontwikkelingslanden', 'industriepolitiek']	['overheidsbeleid', 'ondernemingen', 'india', 'bedrijven', 'bouwkunde', 'ontwikkelingslanden']	False	wur	9	26
['vissen', 'immunologie', 'celbiologie']	['immunologie', 'genexpressie']	False	wur	106	25
['slaapstoornissen', 'agressie', 'gedragsstoornissen']	[]	False	rug	21	3235
['vogelkunde', 'dierfysiologie', 'evolutieleer']	[]	False	rug	19	3235
['lasertechniek', 'diagnostiek', 'glaucoom']	['lasers']	False	eur	17	1
['landbouwbeleid ; nederland', 'natuurbeheer en -ontwikkeling', 'subsidies']	['overheidsbeleid', 'landbouw', 'nederland', 'natuurbescherming', 'besluitvorming']	False	wur	8	97
['europa', 'migranten ; gezondheidszorg', 'kanker']	['europa', 'kanker']	False	eur	27	14
['kindergeneeskunde', 'virussen', 'ademhalingsstoornissen']	[]	False	eur	55	3235
['scanning', 'neurochirurgie', 'hersenaandoeningen']	['neurologie']	False	eur	8	16
['bevolkingsonderzoek', 'geografie', 'bloeddruk']	['bloeddruk']	False	eur	15	3
['privatisering', 'vietnam', 'investeringen']	['rijstbouw', 'investeringen', 'vietnam']	False	rug	12	7
['proteïnen', 'enzymen', 'membranen']	[]	False	rug	120	3235
['koolstofverbindingen', 'geofysica', 'steenkool']	[]	False	uu	3	3235
['proteïnen', 'hormonen', 'schildklier(ziekten)']	['enzymen']	False	eur	106	7
['moleculaire biologie', 'stikstof', 'bacteriën']	['rna', 'peulvruchten', 'zuurstof']	False	wur	94	6
['veeteelt', 'rundvee', 'dierengenetica']	['rundvee']	False	wur	13	5
['golftheorie (natuurkunde)', 'numerieke wiskunde', 'seismologie']	[]	False	uu	22	3235
['beleggen', 'economische ethiek', 'institutionele economie']	['nederland', 'ethiek']	False	eur	6	44
['chemotherapie', 'tumoren', 'alvleesklier(ziekten)']	[]	False	eur	42	3235
['terminals (vervoer)', 'logistiek', 'computersimulatie']	[]	False	tud	61	3235
['katalyse', 'enzymen', 'biotechnologie']	[]	False	rug	72	3235
['hart- en vaatziekten', 'aangeboren afwijkingen', 'medische psychologie']	['volwassenheid']	False	eur	89	1
['aardkorst', 'klimatologie', 'geografische informatiesystemen']	['atmosfeer', 'spanje', 'woestijnvorming']	False	wur	9	10
['patroonherkenning', 'computergraphics', 'computerwiskunde']	['topologie']	False	uu	25	1
['waterverontreiniging', 'mineralen', 'melkveehouderij']	['mineralen', 'melkveehouderij', 'landbouwbeleid', 'milieubeheer', 'nederland']	False	wur	14	32
['chronisch zieken', 'hoofdpijn', 'epidemiologie']	['hoofdpijn']	False	ul	41	1
['zure regen', 'bodemkunde', 'computersimulatie']	['geochemie', 'computersimulatie']	False	wur	51	7
['katalyse', 'organische chemie', 'polymerisatie']	[]	False	tud	58	3235
['stress', 'endocrinologie', 'neurobiologie']	['neurofysiologie', 'endocrinologie', 'diergedrag', 'stress', 'varkens', 'neurobiologie']	False	wur	35	22
['spectroscopie', 'infraroodtechniek', 'melkwegstelsels']	[]	False	rug	35	3235
['hart- en vaatziekten', 'aderverkalking', 'cardiologie']	[]	False	rug	88	3235
['sociale psychologie', 'groepsdynamica', 'kleuters']	[]	False	rug	11	3235
['katalyse', 'nanotechnologie', 'koolstofverbindingen']	['katalyse']	False	uu	63	5
['gewasbemesting', 'sahel', 'granen']	['bodemvruchtbaarheid', 'akkerbouw']	False	wur	10	10
['ouderen ; gezondheidszorg', 'immunologie', 'vaccinatie']	[]	False	rug	53	3235
['fruitteelt', 'gentechnologie', 'celbiologie']	['genexpressie']	False	wur	92	17
['spijsverteringsorganen', 'diagnostiek', 'kanker']	[]	False	rug	36	3235
['spierstelsel', 'multiple sclerose', 'vermoeidheid']	[]	False	rug	9	3235
['diagnostiek', 'intensive care', 'therapieën']	[]	False	rug	29	3235
['verkeerskunde', 'automobilisme', 'verkeersvraagstuk']	[]	False	tud	22	3235
['middellandse zeegebied', 'sedimentologie', 'geochemie']	[]	False	uu	20	3235
['biochemie', 'proteïnen', 'moleculaire biologie']	[]	False	rug	118	3235
['proteïnen', 'dna', 'celbiologie']	[]	False	eur	173	3235
['huidkanker', 'ultraviolette straling', 'dna']	['huid', 'dna', 'kanker']	False	eur	35	11
['autisme', 'geneesmiddelengebruik', 'aandachtstekortstoornis (met hyperactiviteit)']	[]	False	rug	15	3235
['corrosie', 'betonconstructies', 'computersimulatie']	[]	False	tud	57	3235
['elektromagnetisme', 'koolwaterstoffen', 'gesteenten']	[]	False	tud	12	3235
['genen', 'enzymen', 'bacteriën']	[]	False	rug	145	3235
['immunologie', 'bacteriën', 'milt(ziekten)']	['immunologie']	False	rug	65	10
['regenwouden', 'amazonegebied', 'remote sensing']	['radar', 'cartografie', 'remote sensing']	False	wur	32	22
['subsidies', 'europees recht', 'rechterlijke macht']	[]	False	ul	9	3235
['plattelandseconomie', 'china ; economie', 'landbouweconomie']	['china', 'arbeidsmarkt', 'landbouweconomie']	False	wur	29	6
['transplantatie', 'moleculaire biologie', 'alvleesklier(ziekten)']	[]	False	rug	52	3235
['proteïnen', 'hormonen', 'celbiologie']	[]	False	uu	185	3235
['hemofilie', 'lever(ziekten)', 'bloed']	['hematologie']	False	rug	32	8
['traumatologie', 'orthopedie', 'computertoepassingen']	[]	False	uu	18	3235
['hamburg', 'woningvraagstuk', 'amsterdam']	[]	False	rug	3	3235
['plattelandssamenleving', 'china ; sociografie', 'besluitvorming']	['china']	False	wur	14	3
['libië', 'petrologie', 'remote sensing']	[]	False	tud	27	3235
['antibiotica', 'gastro-enterologie', 'bacteriën']	[]	False	eur	98	3235
['uiterwaarden', 'rijn', 'vissen']	['uiterwaarden', 'vissen', 'ecologie', 'rivieren', 'revalidatie']	False	wur	21	21
['vegetatiekunde', 'oeganda', 'biodiversiteit']	['oeganda', 'bossen', 'branden']	False	wur	23	9
['katalyse', 'enzymen', 'polymerisatie']	[]	False	rug	77	3235
['genen', 'hart- en vaatziekten', 'hersenaandoeningen']	[]	False	eur	75	3235
['katalyse', 'organometaalchemie', 'ijzer']	[]	False	rug	50	3235
['cytostatica', 'drug targeting', 'kanker']	['kanker']	False	uu	33	20
['oog(ziekten)', 'automobilisme', 'oogheelkunde']	[]	False	rug	22	3235
['transplantatie', 'bloedtransfusie', 'lever(ziekten)']	['transplantatie', 'bloedtransfusie']	False	rug	42	7
['hart- en vaatziekten', 'cardiologie', 'erfelijke ziekten']	[]	False	rug	88	3235
['microbiologie', 'bodemverontreiniging', 'koolwaterstoffen']	[]	False	wur	49	3235
['ouderen ; gezondheidszorg', 'voedingsgewoonten', 'levensstijlen']	['europa', 'nederland', 'ouderdom']	False	wur	22	64
['vogels', 'biologische bestrijding', 'fruitteelt']	[]	False	uu	16	3235
['radar', 'signaalverwerking', 'algoritmen']	[]	False	tud	27	3235
['vervoer', 'management', 'verkeer']	[]	False	tud	18	3235
['aardappelen', 'plantenfysiologie', 'genen']	['aardappelen', 'plantenfysiologie']	False	wur	20	17
['operations research', 'kartonindustrie', 'productieplanning']	['kartonindustrie']	False	rug	20	1
